종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"238120","얼라인드","KOSDAQ","의료·정밀기기","3000","30","1.01","43136688000"
"019990","에너토크","KOSDAQ","기계·장비","6000","-420","-6.54","58536528000"
"270660","에브리봇","KOSDAQ","전기·전자","15450","-350","-2.22","188974233900"
"038680","에스넷","KOSDAQ","일반서비스","3635","0","0.00","71063075895"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","전기·전자","1308","-56","-4.11","17385211368"
"304360","에스바이오메딕스","KOSDAQ","제약","31850","-1500","-4.50","374103602600"
"389500","에스비비테크","KOSDAQ","기계·장비","14450","170","1.19","89227362800"
"042110","에스씨디","KOSDAQ","전기·전자","1481","-3","-0.20","71576084284"
"298060","에스씨엠생명과학","KOSDAQ","제약","1955","-11","-0.56","40013469840"
"065420","에스아이리소스","KOSDAQ","화학","252","-2","-0.79","18037479348"
"103230","에스앤더블류","KOSDAQ","기계·장비","3510","-110","-3.04","25272000000"
"260970","에스앤디","KOSDAQ","음식료·담배","34500","-900","-2.54","99800013000"
"101490","에스앤에스텍","KOSDAQ","전기·전자","22400","-150","-0.67","480512412800"
"095910","에스에너지","KOSDAQ","전기·전자","1523","-2","-0.13","29705358069"
"275630","에스에스알","KOSDAQ","출판·매체복제","3215","-5","-0.16","19347834635"
"031330","에스에이엠티","KOSDAQ","유통","3070","-85","-2.69","306984855690"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1430","-48","-3.25","37370627580"
"351320","에스에이티이엔지","KOSDAQ","기계·장비","1610","-13","-0.80","35445576460"
"056190","에스에프에이","KOSDAQ","기계·장비","21150","600","2.92","759470274000"
"080000","에스엔유","KOSDAQ","기계·장비","1693","-4","-0.24","58108618910"
"214310","에스엘에너지","KOSDAQ","전기·전자","6120","0","0.00","22516275600"
"246250","에스엘에스바이오","KOSDAQ","일반서비스","2610","-130","-4.74","40058817660"
"041510","에스엠","KOSDAQ","오락·문화","70300","500","0.72","1641759978100"
"007820","에스엠코어","KOSDAQ","기계·장비","4780","5","0.10","95762261880"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","5380","-110","-2.00","95128245400"
"109610","에스와이","KOSDAQ","금속","3795","-10","-0.26","185603583000"
"365330","에스와이스틸텍","KOSDAQ","금속","6050","420","7.46","185190500000"
"031860","에스유홀딩스","KOSDAQ","유통","1125","-71","-5.94","16904650500"
"306040","에스제이그룹","KOSDAQ","섬유·의류","5800","-210","-3.49","57221802400"
"457940","에스케이증권제10호스팩","KOSDAQ","금융","2130","0","0.00","7050300000"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2085","-5","-0.24","8663175000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2095","-5","-0.24","6934450000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","2060","5","0.24","9105200000"
"435870","에스케이증권제8호스팩","KOSDAQ","금융","2100","-5","-0.24","7812000000"
"455910","에스케이증권제9호스팩","KOSDAQ","금융","2130","0","0.00","10692600000"
"096630","에스코넥","KOSDAQ","전기·전자","708","-3","-0.42","55968961140"
"069510","에스텍","KOSDAQ","전기·전자","10810","-50","-0.46","117937100000"
"234300","에스트래픽","KOSDAQ","일반서비스","4185","-85","-1.99","116384213880"
"039440","에스티아이","KOSDAQ","기계·장비","19520","-360","-1.81","309001600000"
"098660","에스티오","KOSDAQ","섬유·의류","2835","-110","-3.74","35440266960"
"052020","에스티큐브","KOSDAQ","유통","5480","-500","-8.36","255884484520"
"237690","에스티팜","KOSDAQ","제약","97300","-1700","-1.72","1956478237000"
"050760","에스폴리텍","KOSDAQ","화학","1549","-40","-2.52","25302416222"
"288620","에스퓨얼셀","KOSDAQ","전기·전자","10380","-240","-2.26","72445300080"
"443670","에스피소프트","KOSDAQ","일반서비스","6300","160","2.61","152468769600"
"317830","에스피시스템스","KOSDAQ","기계·장비","5180","-60","-1.15","55808377240"
"058610","에스피지","KOSDAQ","전기·전자","20800","150","0.73","461289088000"
"043340","에쎈테크","KOSDAQ","기계·장비","470","0","0.00","44650000000"
"054630","에이디칩스","KOSDAQ","기타제조","158","0","0.00","12594094838"
"200710","에이디테크놀로지","KOSDAQ","전기·전자","14300","-340","-2.32","192203754600"
"096690","에이루트","KOSDAQ","전기·전자","1272","-1","-0.08","42582984408"
"298380","에이비엘바이오","KOSDAQ","제약","36900","-1350","-3.53","1772963414100"
"203400","에이비온","KOSDAQ","일반서비스","8270","-230","-2.71","208608864440"
"195990","에이비프로바이오","KOSDAQ","기계·장비","524","-6","-1.13","149177413804"
"003800","에이스침대","KOSDAQ","기타제조","27150","50","0.18","301093500000"
"088800","에이스테크","KOSDAQ","전기·전자","994","23","2.37","126306514432"
"241840","에이스토리","KOSDAQ","오락·문화","6610","-320","-4.62","63059360340"
"453860","에이에스텍","KOSDAQ","화학","23150","-150","-0.64","130964527250"
"312610","에이에프더블류","KOSDAQ","전기·전자","1550","-63","-3.91","31398176400"
"172670","에이엘티","KOSDAQ","전기·전자","8750","-200","-2.23","78402266250"
"445090","에이직랜드","KOSDAQ","전기·전자","37150","6300","20.42","400168134900"
"295310","에이치브이엠","KOSDAQ","금속","16630","1620","10.79","197929112530"
"072990","에이치시티","KOSDAQ","일반서비스","10200","-40","-0.39","74330878200"
"044990","에이치엔에스하이텍","KOSDAQ","전기·전자","16980","-4970","-22.64","136452366720"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","15800","-400","-2.47","85195417000"
"462020","에이치엠씨제6호스팩","KOSDAQ","금융","2030","-10","-0.49","8820350000"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","1992","-3","-0.15","14959920000"
"148930","에이치와이티씨","KOSDAQ","금속","4420","-95","-2.10","44974441460"
"044780","에이치케이","KOSDAQ","기계·장비","1260","-33","-2.55","23317291620"
"357230","에이치피오","KOSDAQ","음식료·담배","2905","0","0.00","122269959735"
"355690","에이텀","KOSDAQ","전기·전자","6100","-180","-2.87","32970378000"
"071670","에이테크솔루션","KOSDAQ","기계·장비","6260","0","0.00","62600000000"
"045660","에이텍","KOSDAQ","전기·전자","14840","240","1.64","122578400000"
"224110","에이텍모빌리티","KOSDAQ","전기·전자","13100","30","0.23","69954000000"
"021080","에이티넘인베스트","KOSDAQ","금융","2475","-50","-1.98","118800000000"
"200470","에이팩트","KOSDAQ","전기·전자","2765","-65","-2.30","117131187145"
"262260","에이프로","KOSDAQ","전기·전자","6920","-20","-0.29","100119611840"
"397030","에이프릴바이오","KOSDAQ","일반서비스","21950","-650","-2.88","481078501200"
"230240","에치에프알","KOSDAQ","전기·전자","9940","-520","-4.97","132291460000"
"230360","에코마케팅","KOSDAQ","일반서비스","10620","30","0.28","334190467980"
"038870","에코바이오","KOSDAQ","일반서비스","3875","-35","-0.90","54307927375"
"097780","에코볼트","KOSDAQ","운송장비·부품","875","0","0.00","59264045750"
"448280","에코아이","KOSDAQ","일반서비스","18800","-190","-1.00","185688408400"
"101360","에코앤드림","KOSDAQ","화학","37200","-1250","-3.25","661643440800"
"128540","에코캡","KOSDAQ","운송장비·부품","1238","-22","-1.75","33042789480"
"086520","에코프로","KOSDAQ","금융","78200","200","0.26","10411418188000"
"247540","에코프로비엠","KOSDAQ","전기·전자","157600","1000","0.64","15413491814400"
"383310","에코프로에이치엔","KOSDAQ","화학","43150","150","0.35","660407815800"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2740","-70","-2.49","112804073800"
"073540","에프알텍","KOSDAQ","전기·전자","1289","37","2.96","14694600000"
"064850","에프앤가이드","KOSDAQ","일반서비스","10350","-260","-2.45","118096936200"
"036810","에프에스티","KOSDAQ","전기·전자","17250","-130","-0.75","375304610250"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","3700","0","0.00","56953389600"
"083500","에프엔에스테크","KOSDAQ","기계·장비","9570","-220","-2.25","82069659540"
"054940","엑사이엔씨","KOSDAQ","건설","709","-6","-0.84","23520045532"
"950130","엑세스바이오","KOSDAQ","제약","6030","-50","-0.82","227498826960"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","5770","-190","-3.19","62999525740"
"205100","엑셈","KOSDAQ","출판·매체복제","1687","-38","-2.20","121402308097"
"356680","엑스게이트","KOSDAQ","출판·매체복제","5570","130","2.39","158987250440"
"070300","엑스큐어","KOSDAQ","출판·매체복제","4535","-125","-2.68","37874587630"
"317770","엑스페릭스","KOSDAQ","전기·전자","3300","230","7.49","75698389800"
"373200","엑스플러스","KOSDAQ","기타제조","654","-30","-4.39","49511499678"
"069920","엑시온그룹","KOSDAQ","유통","1299","-33","-2.48","45717156684"
"092870","엑시콘","KOSDAQ","기계·장비","11450","-200","-1.72","149431625650"
"317870","엔바이오니아","KOSDAQ","기타제조","18280","-30","-0.16","155503390000"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","2440","-50","-2.01","102894800000"
"236810","엔비티","KOSDAQ","일반서비스","3590","-45","-1.24","60941779340"
"333620","엔시스","KOSDAQ","전기·전자","9270","-120","-1.28","97857308880"
"101400","엔시트론","KOSDAQ","전기·전자","427","-4","-0.93","26543350351"
"078860","엔에스이엔엠","KOSDAQ","오락·문화","9230","220","2.44","97201628420"
"422040","엔에이치스팩23호","KOSDAQ","금융","2100","-5","-0.24","15036000000"
"437780","엔에이치스팩24호","KOSDAQ","금융","2120","0","0.00","10663600000"
"438580","엔에이치스팩25호","KOSDAQ","금융","2190","-5","-0.23","6613800000"
"439410","엔에이치스팩26호","KOSDAQ","금융","2085","0","0.00","18348000000"
"440820","엔에이치스팩27호","KOSDAQ","금융","2095","15","0.72","16341000000"
"451700","엔에이치스팩29호","KOSDAQ","금융","2005","0","0.00","28771750000"
"466910","엔에이치스팩30호","KOSDAQ","금융","1991","-9","-0.45","18118100000"
"481890","엔에이치스팩31호","KOSDAQ","금융","2025","5","0.25","12848625000"
"265740","엔에프씨","KOSDAQ","화학","5720","-330","-5.45","51089896000"
"354200","엔젠바이오","KOSDAQ","일반서비스","2900","-80","-2.68","39841603600"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","25000","600","2.46","373634525000"
"419080","엔젯","KOSDAQ","기계·장비","9230","150","1.65","97079450910"
"208860","엔지스테크널러지","KOSDAQ","일반서비스","2205","0","0.00","41831348265"
"183490","엔지켐생명과학","KOSDAQ","제약","1439","31","2.20","122409343718"
"182400","엔케이맥스","KOSDAQ","제약","2020","0","0.00","172748038620"
"348370","엔켐","KOSDAQ","화학","180400","1100","0.61","3749960909200"
"069410","엔텔스","KOSDAQ","출판·매체복제","3525","-140","-3.82","36113004600"
"227950","엔투텍","KOSDAQ","기계·장비","410","-1","-0.24","42465967300"
"291230","엔피","KOSDAQ","일반서비스","2060","-5","-0.24","90837296500"
"198080","엔피디","KOSDAQ","전기·전자","2445","-35","-1.41","52653527325"
"048830","엔피케이","KOSDAQ","화학","1176","-2","-0.17","22019333448"
"096870","엘디티","KOSDAQ","전기·전자","2270","-75","-3.20","15159968000"
"290650","엘앤씨바이오","KOSDAQ","제약","18530","20","0.11","420351030230"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","7390","-1160","-13.57","147332530770"
"073110","엘엠에스","KOSDAQ","전기·전자","6360","-180","-2.75","56577001800"
"083310","엘오티베큠","KOSDAQ","기계·장비","9340","-280","-2.91","166345708220"
"037950","엘컴텍","KOSDAQ","전기·전자","1203","-17","-1.39","101590365357"
"170920","엘티씨","KOSDAQ","화학","10500","820","8.47","102959010000"
"058630","엠게임","KOSDAQ","출판·매체복제","6310","-40","-0.63","123321863870"
"058970","엠로","KOSDAQ","출판·매체복제","46600","-100","-0.21","552383258800"
"019590","엠벤처투자","KOSDAQ","금융","921","0","0.00","104963185182"
"169330","엠브레인","KOSDAQ","일반서비스","2195","-10","-0.45","40073935010"
"373170","엠아이큐브솔루션","KOSDAQ","출판·매체복제","7800","220","2.90","39295854000"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","8440","-280","-3.21","273166322320"
"009780","엠에스씨","KOSDAQ","음식료·담배","5160","90","1.78","90816000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","3100","0","0.00","214433860300"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","161","0","0.00","6967193212"
"032790","엠젠솔루션","KOSDAQ","유통","1380","-18","-1.29","59062388160"
"033160","엠케이전자","KOSDAQ","전기·전자","8290","-180","-2.13","182929883990"
"347890","엠투아이","KOSDAQ","의료·정밀기기","5650","50","0.89","95559602600"
"033310","엠투엔","KOSDAQ","금속","1981","-17","-0.85","79917959611"
"259630","엠플러스","KOSDAQ","기계·장비","9470","-40","-0.42","116314346940"
"105550","엣지파운드리","KOSDAQ","전기·전자","2385","115","5.07","136339133175"
"060850","영림원소프트랩","KOSDAQ","출판·매체복제","6730","-90","-1.32","54721630000"
"143540","영우디에스피","KOSDAQ","기계·장비","739","-1","-0.14","32959322405"
"036560","영풍정밀","KOSDAQ","기계·장비","22700","-3300","-12.69","357525000000"
"265560","영화테크","KOSDAQ","운송장비·부품","8840","-30","-0.34","94501191200"
"036000","예림당","KOSDAQ","출판·매체복제","2170","256","13.38","49984381090"
"250930","예선테크","KOSDAQ","화학","515","-25","-4.63","16995226600"
"053280","예스24","KOSDAQ","유통","6140","150","2.50","153500000000"
"122640","예스티","KOSDAQ","기계·장비","19560","650","3.44","409392912480"
"900300","오가닉티코스메틱","KOSDAQ","금융","71","-1","-1.39","34654562317"
"045060","오공","KOSDAQ","화학","2705","0","0.00","45828039670"
"080520","오디텍","KOSDAQ","전기·전자","3430","0","0.00","40290868870"
"039830","오로라","KOSDAQ","일반서비스","5490","-100","-1.79","59088266100"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","15750","-100","-0.63","147523036500"
"046120","오르비텍","KOSDAQ","일반서비스","2390","-80","-3.24","65604271540"
"014940","오리엔탈정공","KOSDAQ","기계·장비","3510","-60","-1.68","159963550110"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1166","-13","-1.10","37012235392"
"010470","오리콤","KOSDAQ","일반서비스","6520","360","5.84","78077326000"
"417860","오브젠","KOSDAQ","출판·매체복제","9770","100","1.03","43287098780"
"352910","오비고","KOSDAQ","일반서비스","6770","0","0.00","85557919540"
"053980","오상자이엘","KOSDAQ","출판·매체복제","3685","-40","-1.07","69951555355"
"036220","오상헬스케어","KOSDAQ","제약","12650","-20","-0.16","183291112400"
"052420","오성첨단소재","KOSDAQ","화학","1650","-26","-1.55","142420066800"
"039200","오스코텍","KOSDAQ","제약","28700","-2850","-9.03","1097607851200"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","5480","-370","-6.32","113225573480"
"031510","오스템","KOSDAQ","운송장비·부품","1311","-21","-1.58","36708000000"
"368970","오에스피","KOSDAQ","음식료·담배","3230","-30","-0.92","30188096800"
"138080","오이솔루션","KOSDAQ","전기·전자","10000","-160","-1.57","106240950000"
"080580","오킨스전자","KOSDAQ","전기·전자","5520","-60","-1.08","97589724960"
"067170","오텍","KOSDAQ","운송장비·부품","3415","-85","-2.43","52562331075"
"353590","오토앤","KOSDAQ","유통","4665","-115","-2.41","60064534050"
"173130","오파스넷","KOSDAQ","일반서비스","8520","820","10.65","111155949960"
"440320","오픈놀","KOSDAQ","출판·매체복제","4410","155","3.64","43240050000"
"049480","오픈베이스","KOSDAQ","일반서비스","2235","-15","-0.67","70229026005"
"394280","오픈엣지테크놀로지","KOSDAQ","출판·매체복제","11700","-70","-0.59","255654675900"
"309930","오하임앤컴퍼니","KOSDAQ","유통","1999","-36","-1.77","42560689010"
"244460","올리패스","KOSDAQ","제약","454","0","0.00","18291991420"
"226950","올릭스","KOSDAQ","일반서비스","27100","-3000","-9.97","467155843300"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","753","-27","-3.46","46271364315"
"131030","옵투스제약","KOSDAQ","제약","6390","70","1.11","103218705180"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","2075","-60","-2.81","59275566350"
"109080","옵티시스","KOSDAQ","전기·전자","7010","120","1.74","39508360000"
"380540","옵티코어","KOSDAQ","전기·전자","1156","-69","-5.63","34425212976"
"153710","옵티팜","KOSDAQ","제약","5210","-10","-0.19","76430481180"
"432430","와이랩","KOSDAQ","오락·문화","4905","-145","-2.87","80551479600"
"338840","와이바이오로직스","KOSDAQ","일반서비스","11300","-120","-1.05","166895530800"
"122990","와이솔","KOSDAQ","전기·전자","6080","-90","-1.46","171376601280"
"232140","와이씨","KOSDAQ","기계·장비","11110","-80","-0.71","911523838500"
"112290","와이씨켐","KOSDAQ","화학","16770","600","3.71","169553839650"
"065530","와이어블","KOSDAQ","일반서비스","1431","1","0.07","75642660000"
"067900","와이엔텍","KOSDAQ","일반서비스","6310","-50","-0.79","114839848290"
"007530","와이엠","KOSDAQ","금속","2730","20","0.74","52346253960"
"155650","와이엠씨","KOSDAQ","전기·전자","4060","25","0.62","79065893480"
"273640","와이엠텍","KOSDAQ","전기·전자","11620","10","0.09","127424920000"
"251370","와이엠티","KOSDAQ","화학","8190","0","0.00","133615460160"
"066430","와이오엠","KOSDAQ","유통","567","7","1.25","22200020892"
"209640","와이제이링크","KOSDAQ","기계·장비","16900","1750","11.55","240344583700"
"273060","와이즈버즈","KOSDAQ","일반서비스","915","-43","-4.49","46170517530"
"019210","와이지-원","KOSDAQ","금속","5020","-130","-2.52","168540571380"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","39900","-1750","-4.20","745772855100"
"332570","와이팜","KOSDAQ","전기·전자","2475","-30","-1.20","104528778750"
"079000","와토스코리아","KOSDAQ","화학","5080","-50","-0.97","36576000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","1851","-23","-1.23","83688270864"
"032820","우리기술","KOSDAQ","전기·전자","2245","-70","-3.02","356638562760"
"041190","우리기술투자","KOSDAQ","금융","8250","70","0.86","693000000000"
"115440","우리넷","KOSDAQ","전기·전자","8050","150","1.90","86571623950"
"046970","우리로","KOSDAQ","유통","1177","30","2.62","51582023823"
"082850","우리바이오","KOSDAQ","음식료·담배","3410","-90","-2.57","165236930980"
"215360","우리산업","KOSDAQ","운송장비·부품","11950","0","0.00","109129347850"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","2995","-5","-0.17","56567586295"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1400","4","0.29","96932700200"
"037400","우리엔터프라이즈","KOSDAQ","유통","1325","-5","-0.38","34745933450"
"153490","우리이앤엘","KOSDAQ","전기·전자","860","3","0.35","44272800000"
"101170","우림피티에스","KOSDAQ","기계·장비","5010","-110","-2.15","67635000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","3010","-45","-1.47","117610043040"
"103840","우양","KOSDAQ","음식료·담배","3705","-25","-0.67","60637615740"
"046940","우원개발","KOSDAQ","건설","2235","-70","-3.04","40396172250"
"215380","우정바이오","KOSDAQ","일반서비스","2085","-10","-0.48","33108915960"
"065680","우주일렉트로","KOSDAQ","전기·전자","14590","50","0.34","139042700000"
"018620","우진비앤지","KOSDAQ","제약","1007","3","0.30","29091518051"
"457550","우진엔텍","KOSDAQ","일반서비스","21950","-1350","-5.79","203505891050"
"396470","워트","KOSDAQ","기계·장비","8930","-170","-1.87","143951600000"
"307280","원바이오젠","KOSDAQ","제약","1295","-5","-0.38","47861921835"
"032940","원익","KOSDAQ","유통","3705","-90","-2.37","67405917150"
"240810","원익IPS","KOSDAQ","기계·장비","27200","-1550","-5.39","1335082107200"
"074600","원익QnC","KOSDAQ","비금속","23350","-350","-1.48","613824800000"
"104830","원익머트리얼즈","KOSDAQ","화학","21300","250","1.19","268550400000"
"014190","원익큐브","KOSDAQ","유통","1562","20","1.30","55294653172"
"217820","원익피앤이","KOSDAQ","기계·장비","2815","-25","-0.88","133584583585"
"030530","원익홀딩스","KOSDAQ","화학","2225","-50","-2.20","171854507725"
"012620","원일특강","KOSDAQ","금속","7010","-240","-3.31","30844000000"
"382840","원준","KOSDAQ","기계·장비","14020","40","0.29","214107565620"
"336570","원텍","KOSDAQ","의료·정밀기기","5970","80","1.36","533363495430"
"376980","원티드랩","KOSDAQ","출판·매체복제","4625","0","0.00","45116847250"
"008370","원풍","KOSDAQ","화학","4920","20","0.41","59040000000"
"008290","원풍물산","KOSDAQ","섬유·의류","536","3","0.56","21811811944"
"101160","월덱스","KOSDAQ","전기·전자","18990","-30","-0.16","313543757070"
"336060","웨이버스","KOSDAQ","출판·매체복제","1307","-32","-2.39","62938846400"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","4630","-115","-2.42","69316915280"
"289930","웨이비스","KOSDAQ","전기·전자","10890","-4110","-27.40","135255008790"
"065950","웰크론","KOSDAQ","섬유·의류","2230","-55","-2.41","62955803460"
"076080","웰크론한텍","KOSDAQ","건설","1466","-30","-2.01","33123032696"
"043590","웰킵스하이텍","KOSDAQ","전기·전자","726","-16","-2.16","19701289212"
"196700","웹스","KOSDAQ","화학","1335","2","0.15","19176132240"
"069080","웹젠","KOSDAQ","출판·매체복제","15920","60","0.38","556418073280"
"053580","웹케시","KOSDAQ","금융","7030","-140","-1.95","95862823440"
"071460","위니아","KOSDAQ","전기·전자","613","0","0.00","22047951835"
"377460","위니아에이드","KOSDAQ","유통","1691","0","0.00","26030247855"
"044340","위닉스","KOSDAQ","전기·전자","5680","-390","-6.43","101521054000"
"330350","위더스제약","KOSDAQ","제약","7020","-80","-1.13","92679015780"
"348350","위드텍","KOSDAQ","의료·정밀기기","7670","-10","-0.13","78108212000"
"112040","위메이드","KOSDAQ","출판·매체복제","33550","850","2.60","1138971604650"
"101730","위메이드맥스","KOSDAQ","출판·매체복제","9580","-140","-1.44","318968897360"
"123420","위메이드플레이","KOSDAQ","출판·매체복제","7320","-70","-0.95","83959243440"
"065370","위세아이텍","KOSDAQ","출판·매체복제","4410","-25","-0.56","32563237140"
"038620","위즈코프","KOSDAQ","유통","607","7","1.17","40393704255"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","1209","-37","-2.97","206798100756"
"036090","위지트","KOSDAQ","기계·장비","695","-4","-0.57","82282637380"
"136540","윈스","KOSDAQ","일반서비스","12340","-100","-0.80","168368959080"
"097800","윈팩","KOSDAQ","전기·전자","1502","-65","-4.15","174908243958"
"192390","윈하이텍","KOSDAQ","금속","3695","-55","-1.47","40367841745"
"335870","윙스풋","KOSDAQ","유통","1104","-26","-2.30","18416289888"
"900340","윙입푸드","KOSDAQ","금융","2040","5","0.25","97865793120"
"036200","유니셈","KOSDAQ","기계·장비","6590","-140","-2.08","202077229570"
"018000","유니슨","KOSDAQ","기계·장비","680","-6","-0.87","114506263520"
"203450","유니온커뮤니티","KOSDAQ","전기·전자","2635","-15","-0.57","37098183445"
"011320","유니크","KOSDAQ","운송장비·부품","3900","-75","-1.89","75350710500"
"086390","유니테스트","KOSDAQ","기계·장비","10160","160","1.60","214722720160"
"241690","유니테크노","KOSDAQ","운송장비·부품","3540","-50","-1.39","86626299240"
"142210","유니트론텍","KOSDAQ","유통","4690","-15","-0.32","90264171480"
"088340","유라클","KOSDAQ","일반서비스","11200","-600","-5.08","48496761600"
"048430","유라테크","KOSDAQ","전기·전자","6540","-70","-1.06","75340800000"
"206650","유바이오로직스","KOSDAQ","제약","12250","-290","-2.31","447545260750"
"089850","유비벨록스","KOSDAQ","출판·매체복제","6840","0","0.00","100754561160"
"084440","유비온","KOSDAQ","출판·매체복제","799","7","0.88","15750527200"
"032620","유비케어","KOSDAQ","출판·매체복제","3705","-30","-0.80","193390399995"
"264450","유비쿼스","KOSDAQ","전기·전자","13990","-180","-1.27","143337426940"
"078070","유비쿼스홀딩스","KOSDAQ","금융","9600","10","0.10","174246720000"
"024800","유성티엔에스","KOSDAQ","운송·창고","1961","-23","-1.16","72658603332"
"054930","유신","KOSDAQ","일반서비스","22050","250","1.15","66150000000"
"069330","유아이디","KOSDAQ","전기·전자","1230","-10","-0.81","17455041930"
"049520","유아이엘","KOSDAQ","전기·전자","4915","15","0.31","107072960440"
"435380","유안타제10호스팩","KOSDAQ","금융","2085","-10","-0.48","11947050000"
"444920","유안타제11호스팩","KOSDAQ","금융","2060","0","0.00","10794400000"
"446150","유안타제12호스팩","KOSDAQ","금융","2045","-5","-0.24","9754650000"
"449020","유안타제13호스팩","KOSDAQ","금융","2020","5","0.25","19654600000"
"450940","유안타제14호스팩","KOSDAQ","금융","2120","15","0.71","9624800000"
"473050","유안타제15호스팩","KOSDAQ","금융","2010","-10","-0.50","14090100000"
"474490","유안타제16호스팩","KOSDAQ","금융","2030","0","0.00","11185300000"
"430700","유안타제9호스팩","KOSDAQ","금융","2110","0","0.00","11056400000"
"263770","유에스티","KOSDAQ","금속","2115","0","0.00","50125863780"
"388720","유일로보틱스","KOSDAQ","기계·장비","32100","100","0.31","367655231400"
"340930","유일에너테크","KOSDAQ","기계·장비","2240","-50","-2.18","76617968000"
"023410","유진기업","KOSDAQ","비금속","3415","-50","-1.44","264016597145"
"056080","유진로봇","KOSDAQ","기계·장비","5280","-120","-2.22","198064162560"
"468760","유진스팩10호","KOSDAQ","금융","2150","-5","-0.23","9116000000"
"442130","유진스팩9호","KOSDAQ","금융","2260","10","0.44","7819600000"
"084370","유진테크","KOSDAQ","기계·장비","35050","-700","-1.96","803207272100"
"240600","유진테크놀로지","KOSDAQ","금속","6200","-220","-3.43","42954536200"
"221800","유투바이오","KOSDAQ","일반서비스","3105","-145","-4.46","35046743580"
"179900","유티아이","KOSDAQ","전기·전자","23750","1950","8.94","386813756250"
"263050","유틸렉스","KOSDAQ","제약","2140","-85","-3.82","78749556120"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","1674","-9","-0.53","18755922870"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","51500","-500","-0.96","410920972000"
"146060","율촌","KOSDAQ","금속","1229","-17","-1.36","29515166255"
"072770","율호","KOSDAQ","일반서비스","2025","-25","-1.22","142232444100"
"039020","이건홀딩스","KOSDAQ","종이·목재","3330","105","3.26","75207080970"
"067920","이글루","KOSDAQ","일반서비스","4995","-5","-0.10","54925614405"
"044960","이글벳","KOSDAQ","유통","4960","-25","-0.50","62703739680"
"303530","이노뎁","KOSDAQ","출판·매체복제","7500","80","1.08","55044742500"
"296640","이노룰스","KOSDAQ","출판·매체복제","5610","-20","-0.36","29049993720"
"302430","이노메트리","KOSDAQ","기계·장비","9000","-180","-1.96","88498872000"
"462350","이노스페이스","KOSDAQ","운송장비·부품","18610","610","3.39","174481665340"
"274400","이노시뮬레이션","KOSDAQ","출판·매체복제","5060","140","2.85","39568319560"
"056090","이노시스","KOSDAQ","의료·정밀기기","1287","9","0.70","121087041075"
"073490","이노와이어리스","KOSDAQ","전기·전자","16550","-470","-2.76","125843651300"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","458","1","0.22","18449682242"
"344860","이노진","KOSDAQ","화학","1864","14","0.76","22423920000"
"088390","이녹스","KOSDAQ","운송장비·부품","10040","-1180","-10.52","94233873760"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","22900","-200","-0.87","463213368200"
"053350","이니텍","KOSDAQ","출판·매체복제","4005","10","0.25","79262618580"
"452400","이닉스","KOSDAQ","운송장비·부품","11680","-140","-1.18","105954279040"
"264850","이랜시스","KOSDAQ","전기·전자","5250","-20","-0.38","159046713000"
"054210","이랜텍","KOSDAQ","전기·전자","5560","-370","-6.24","140619127600"
"009730","이렘","KOSDAQ","금속","1378","72","5.51","63466234572"
"065440","이루온","KOSDAQ","출판·매체복제","1341","34","2.60","36575801820"
"115610","이미지스","KOSDAQ","전기·전자","3800","100","2.70","59884181000"
"478110","이베스트스팩6호","KOSDAQ","금융","2020","5","0.25","10140400000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","2080","-15","-0.72","123946954560"
